Company,Location_HQ,Industry,Laid_Off_Count,Percentage,Date,Source,Funds_Raised,Stage,Date_Added,Country,List_of_Employees_Laid_Off,,,,,
Spin,SF Bay Area,Transportation,,0.25,01-08-2022 00:00,https://www.engadget.com/ford-e-scooter-company-spin-leaving-markets-laying-off-staff-154545440.html,8,Acquired,01-09-2022 01:15,United States,Unknown,,,,,
iFit,Logan,Fitness,,,12-08-2021 00:00,https://www.hjnews.com/news/business/ifit-lays-off-undisclosed-number-of-employees-before-holidays/article_71b755a5-cfcf-5503-8a88-601cdea04ffc.html,200,Private Equity,11/22/2022 17:52,United States,Unknown,,,,,
Better.com,New York City,Real Estate,900,0.09,12-01-2021 00:00,https://techcrunch.com/2021/12/01/better-com-lays-off-9-of-its-staff/,905,Unknown,12-01-2021 23:06,United States,Unknown,,,,,
BitTitan,Seattle,Data,70,0.27,11/18/2021 0:00,https://www.seattletimes.com/business/seventy-set-for-layoffs-at-bellevue-startup-bittitan/,46,Acquired,11/20/2021 16:32,United States,Unknown,,,,,
Zillow,Seattle,Real Estate,2000,0.25,11-02-2021 00:00,https://www.geekwire.com/2021/zillow-shutter-home-buying-business-lay-off-2k-employees-big-real-estate-bet-falters/,97,Post-IPO,11-02-2021 21:18,United States,Unknown,,,,,
InVision,New York City,Product,22,,10-05-2021 00:00,Internal memo,356,Unknown,05-07-2022 21:49,United States,Unknown,,,,,
Ozy Media,SF Bay Area,Media,,1,10-01-2021 00:00,https://www.nytimes.com/2021/10/01/business/media/ozy-media-carlos-watson.html,70,Series C,10-01-2021 23:08,United States,Unknown,,,,,
Zymergen,SF Bay Area,Other,120,,9/23/2021 0:00,https://www.bizjournals.com/sanfrancisco/news/2021/09/23/zymergen-job-cuts-synthetic-biology-hyaline.html,974,Post-IPO,9/25/2021 18:10,United States,Unknown,,,,,
Imperfect Foods,SF Bay Area,Food,,,9/22/2021 0:00,https://www.businessinsider.com/imperfect-foods-employees-executives-flee-the-grocery-startup-2021-9,229,Series D,6/14/2022 14:46,United States,Unknown,,,,,
Genius,New York City,Consumer,,,9/15/2021 0:00,https://www.bloomberg.com/news/articles/2021-09-16/former-startup-darling-genius-sells-assets-for-80-million,78,Acquired,9/16/2021 19:16,United States,Unknown,,,,,
Treehouse,Portland,Education,41,0.9,9/14/2021 0:00,https://www.oregonlive.com/silicon-forest/2021/09/online-coding-school-treehouse-formerly-based-in-portland-lays-off-most-of-its-staff.html,12,Series B,10/27/2021 15:12,United States,Unknown,,,,,
Casper,New York City,Retail,,,9/14/2021 0:00,https://techcrunch.com/2021/09/14/casper-cuts-its-cmo-cto-and-coo-amid-further-layoffs/,339,Post-IPO,9/15/2021 0:44,United States,Unknown,,,,,
Tanium,Seattle,Security,30,,8/30/2021 0:00,https://www.businessinsider.com/tanium-layoffs-senior-product-marketing-2021-8,1000,Unknown,06-07-2022 02:42,United States,Unknown,,,,,
Flockjay,SF Bay Area,Education,37,0.5,8/24/2021 0:00,https://techcrunch.com/2021/08/24/flockjay-cuts-at-least-half-of-its-workforce-as-it-pivots-away-from-bootcamps-into-b2b-saas/,14,Series A,8/24/2021 20:41,United States,Unknown,,,,,
Katerra,SF Bay Area,Construction,2434,1,06-01-2021 00:00,https://therealdeal.com/2021/06/01/troubled-construction-startup-katerra-will-shut-down-report/,1600,Unknown,06-01-2021 19:36,United States,Unknown,,,,,
Lambda School,SF Bay Area,Education,65,,4/29/2021 0:00,https://techcrunch.com/2021/04/29/lambda-school-lays-off-65-employees-amid-restructuring/,122,Series C,4/30/2021 4:52,United States,Unknown,,,,,
Madefire,SF Bay Area,Media,,1,4/29/2021 0:00,https://techcrunch.com/2021/04/29/madefire-shuts-down/,16,Series B,4/30/2021 4:55,United States,Unknown,,,,,
Patreon,SF Bay Area,Media,36,,4/26/2021 0:00,https://www.youtube.com/watch?v=MV-3GgU6rlo,165,Series D,4/29/2021 16:27,United States,Unknown,,,,,
New Relic,SF Bay Area,Infrastructure,160,0.07,04-06-2021 00:00,https://siliconangle.com/2021/04/06/new-relic-let-go-7-employees-amid-business-model-refocus/,214.5,Post-IPO,04-07-2021 02:19,United States,Unknown,,,,,
Medium,SF Bay Area,Media,,,3/24/2021 0:00,https://ev.medium.com/medium-editorial-team-update-8679bcb9fe81,132,Series C,3/27/2021 15:52,United States,Unknown,,,,,
HuffPo,New York City,Media,47,,03-09-2021 00:00,https://www.huffpost.com/entry/huffpost-buzzfeed-layoffs_n_60479ba2c5b6af8f98beb89d,37,Acquired,03-09-2021 18:46,United States,Unknown,,,,,
Subspace,Los Angeles,Infrastructure,,,03-03-2021 00:00,LinkedIn,,Series B,03-04-2021 16:16,United States,Unknown,,,,,
Clumio,SF Bay Area,Data,,,03-01-2021 00:00,https://blocksandfiles.com/2021/03/01/cloud-concentrating-clumio-lays-off-more-staff/,186,Series C,03-04-2021 03:49,United States,Unknown,,,,,
DJI,SF Bay Area,Consumer,,,2/24/2021 0:00,https://dronelife.com/2021/02/24/dji-layoffs-in-palo-alto-office-will-remain-open/,105,Unknown,2/25/2021 21:43,United States,Unknown,,,,,
ThredUp,Chicago,Retail,243,,02-09-2021 00:00,https://www.chicagotribune.com/business/ct-biz-thredup-vernon-hills-layoffs-20210209-m7a47qe53vf2neztz26ouko23i-story.html,305,Series F,02-09-2021 23:15,United States,Unknown,,,,,
Indigo,Boston,Other,80,,02-09-2021 00:00,https://www.bizjournals.com/boston/news/2021/02/09/indigo-layoffs-across-multiple-locations.html,1200,Series F,02-11-2021 22:42,United States,Unknown,,,,,
Limelight,New York City,Recruiting,13,1,02-04-2021 00:00,Company exec,,Unknown,02-05-2021 16:50,United States,Unknown,,,,,
Shutterfly,SF Bay Area,Retail,800,,1/25/2021 0:00,https://thedeadpixelssociety.com/lifetouch-shutterfly-staff-reductions-near-800/,50,Acquired,1/26/2023 21:07,United States,Unknown,,,,,
Postmates,SF Bay Area,Food,180,0.15,1/23/2021 0:00,https://www.nytimes.com/2021/01/23/technology/uber-postmates-layoffs.html,763,Acquired,1/25/2021 0:21,United States,Unknown,,,,,
Instacart,SF Bay Area,Food,1877,,1/21/2021 0:00,https://www.bloomberg.com/news/articles/2021-01-21/instacart-to-cut-1-900-jobs-including-its-only-union-positions,2400,Unknown,1/21/2021 22:15,United States,Unknown,,,,,
Dropbox,SF Bay Area,Other,315,0.15,1/13/2021 0:00,https://www.cnbc.com/2021/01/13/dropbox-to-cut-11percent-of-its-global-workforce.html,1700,Post-IPO,1/13/2021 17:21,United States,Unknown,,,,,
Aura Financial,SF Bay Area,Finance,,1,01-11-2021 00:00,https://www.linkedin.com/pulse/farewell-aura-your-mission-endures-james-gutierrez/,584,Unknown,1/28/2021 22:31,United States,Unknown,,,,,
Simple,Portland,Finance,,1,01-07-2021 00:00,https://www.oregonlive.com/silicon-forest/2021/01/simple-portland-online-banker-is-shutting-down.html,15,Acquired,01-08-2021 01:27,United States,Unknown,,,,,
Pulse Secure,SF Bay Area,Security,78,,12/23/2020 0:00,https://www.bizjournals.com/sanjose/news/2020/12/23/pulse-secure-layoffs.html,,Acquired,12/28/2020 20:03,United States,Unknown,,,,,
Actifio,Boston,Data,54,,12/16/2020 0:00,https://www.bizjournals.com/boston/news/2020/12/16/actifio-layoffs-google.html,352,Acquired,12/17/2020 23:04,United States,Unknown,,,,,
Zinier,SF Bay Area,HR,,,11/25/2020 0:00,LinkedIn,120,Series C,12-01-2020 16:28,United States,Unknown,,,,,
Aya,Toronto,Finance,5,0.25,11/19/2020 0:00,https://betakit.com/fintech-and-healthtech-startup-aya-comes-out-of-stealth-with-3-2-million-cad-in-seed-financing/,3,Seed,11/19/2020 23:11,United States,Unknown,,,,,
Domio,New York City,Real Estate,,0.5,11/18/2020 0:00,https://therealdeal.com/national/2020/11/18/short-term-rental-operator-domio-shuts-down/,116,Series B,11/19/2020 23:01,United States,Unknown,,,,,
Bridge Connector,Nashville,Healthcare,154,1,11/17/2020 0:00,https://www.nashvillepost.com/business/health-care/article/21144528/bridge-connector-closing-down,45,Series B,11/19/2020 23:19,United States,Unknown,,,,,
Tidepool,SF Bay Area,Healthcare,18,0.4,11/17/2020 0:00,https://www.linkedin.com/posts/tidepoolorg_activity-6734927153630183424-s-x0/,,Unknown,01-09-2021 05:20,United States,Unknown,,,,,
Igenous,Seattle,Data,,,11/17/2020 0:00,https://blocksandfiles.com/2020/11/17/igneous-layoffs/,67,Series C,11/19/2020 23:14,United States,Unknown,,,,,
Scoop,SF Bay Area,Transportation,,,11/17/2020 0:00,https://layoffs.fyi/2020/12/02/scoop-conducts-second-layoff-in-2020/,95,Series C,12-02-2020 17:28,United States,Unknown,,,,,
Worksmith,Austin,Retail,30,0.5,11-09-2020 00:00,https://www.bizjournals.com/austin/inno/stories/profiles/2020/11/09/pandemic-forced-worksmith-to-innovate.html,3.8,Unknown,11-12-2020 20:04,United States,Unknown,,,,,
Rubica,Seattle,Security,,1,11-05-2020 00:00,https://www.geekwire.com/2020/seattle-cybersecurity-startup-rubica-shuts-running-cash/,14,Series A,12/23/2020 5:40,United States,Unknown,,,,,
Bossa Nova,SF Bay Area,Retail,,0.5,11-02-2020 00:00,https://www.cnbc.com/2020/11/02/walmart-ends-contract-with-robotics-company-bossa-nova-report-says.html,101.6,Unknown,11-05-2020 22:16,United States,Unknown,,,,,
LivePerson,New York City,Support,30,,11-01-2020 00:00,https://en.globes.co.il/en/article-liveperson-to-lay-off-30-in-israel-1001347824#,42,Post-IPO,1/21/2023 22:51,United States,Unknown,,,,,
Remedy,Austin,Healthcare,82,,10/29/2020 0:00,https://www.bizjournals.com/austin/news/2020/10/29/health-tech-startup-remedy-lays-off-82-employees.html,12.5,Series A,11-03-2020 16:11,United States,Unknown,,,,,
Knotel,New York City,Real Estate,20,0.08,10/29/2020 0:00,https://www.businessinsider.com/knotel-layoffs-job-cuts-coworking-fundraise-amol-sarva-office-demand-2020-10,560,Series C,11-03-2020 16:13,United States,Unknown,,,,,
Cheetah,SF Bay Area,Food,,,10/25/2020 0:00,https://layoffs.fyi/2020/11/04/cheetah-conducts-layoff-cites-challenges-facing-the-restaurant-industry/,67,Series B,11-04-2020 17:54,United States,Unknown,,,,,
CodeCombat,SF Bay Area,Education,8,,10/23/2020 0:00,https://layoffs.fyi/2020/10/23/codecombat-launches-alumni-talent-directory-following-layoff/,8,Series A,10/23/2020 16:33,United States,Unknown,,,,,
Quibi,Los Angeles,Media,,1,10/21/2020 0:00,https://layoffs.fyi/2020/11/03/quibi-layoff-list-surfaces-after-company-shuts-down/,1800,Private Equity,10/22/2020 14:11,United States,Unknown,,,,,
Chef,Seattle,Infrastructure,,,10-08-2020 00:00,https://www.geekwire.com/2020/progress-makes-layoffs-chef-220m-acquisition-says-remains-committed-roadmap/,105,Acquired,10/16/2020 19:54,United States,Unknown,,,,,
Alto Pharmacy,SF Bay Area,Healthcare,47,0.06,9/29/2020 0:00,https://layoffs.fyi/2020/10/07/alto-pharmacy-lays-off-47-employees/,356,Series D,10-07-2020 19:46,United States,Unknown,,,,,
TheWrap,Los Angeles,Media,,,9/29/2020 0:00,https://nypost.com/2020/09/29/ex-hollywood-reporter-billboard-exec-lynne-segall-lands-at-the-wrap/,3.5,Series B,9/30/2020 18:17,United States,Unknown,,,,,
Air,New York City,Marketing,,0.16,9/16/2020 0:00,https://air.inc/blog/series-a,18,Series A,9/21/2020 16:32,United States,Unknown,,,,,
NS8,Las Vegas,Data,240,0.95,09-11-2020 00:00,https://twitter.com/VitalVegas/status/1304355796008853506,157.9,Series A,09-11-2020 15:08,United States,Unknown,,,,,
HubHaus,SF Bay Area,Real Estate,,1,09-11-2020 00:00,https://www.theinformation.com/articles/co-living-startup-hubhaus-plans-to-shut-down,13.4,Series A,09-12-2020 01:54,United States,Unknown,,,,,
Waze,SF Bay Area,Transportation,30,0.054,09-09-2020 00:00,https://www.theverge.com/2020/9/9/21428907/waze-layoff-pandemic-google-navigation-driving,67,Acquired,09-10-2020 14:30,United States,Unknown,,,,,
Ouster,SF Bay Area,Transportation,,0.1,09-08-2020 00:00,https://techcrunch.com/2020/09/08/lidar-startup-ouster-raises-42m-in-push-to-grow-sales-diversify-products/,132,Series B,09-09-2020 16:30,United States,Unknown,,,,,
Swing Education,SF Bay Area,Education,,,09-05-2020 00:00,https://www.sfchronicle.com/business/article/Bay-Area-startups-connect-families-teachers-for-15544289.php,22.8,Series B,09-08-2020 17:45,United States,Unknown,,,,,
Akerna,Denver,Logistics,,,09-02-2020 00:00,https://mjbizdaily.com/cannabis-tech-platform-akernas-ample-organics-acquisition-spurs-layoffs-leadership-changes/,,Post-IPO,09-04-2020 15:11,United States,Unknown,,,,,
Big Fish Games,Seattle,Media,250,,09-01-2020 00:00,https://venturebeat.com/2020/09/01/big-fish-games-cuts-250-jobs-and-streamlines-mobile-game-operations/,95.2,Acquired,09-02-2020 18:43,United States,Unknown,,,,,
Salesforce,SF Bay Area,Sales,1000,0.0185,8/26/2020 0:00,https://www.bloomberg.com/news/articles/2020-08-26/salesforce-cuts-1-000-jobs-after-banner-quarter-stock-surge,65.4,Post-IPO,8/26/2020 20:28,United States,Unknown,,,,,
kununu,Boston,Recruiting,,,8/26/2020 0:00,https://www.linkedin.com/posts/dan-sirk-a220902_after-4-years-at-kununu-continuously-improving-activity-6699389550428512256-X2X4/,,Acquired,09-02-2020 18:27,United States,Unknown,,,,,
Spaces,Los Angeles,Media,,,8/24/2020 0:00,https://www.protocol.com/apple-vr-ar-spaces-acquisition,9.5,Acquired,8/26/2020 2:09,United States,Unknown,,,,,
StreamSets,SF Bay Area,Data,,,8/20/2020 0:00,https://www.fastcompany.com/90540630/my-startup-made-difficult-layoffs-heres-how-i-kept-morale-up-and-our-culture-intact,76.2,Series C,8/24/2020 21:47,United States,Unknown,,,,,
Lumina Networks,SF Bay Area,Infrastructure,,1,8/18/2020 0:00,https://www.luminanetworks.com/newsroom/lumina-networks-to-wind-down/,10,Series A,8/20/2020 17:09,United States,Unknown,,,,,
InVision,New York City,Product,,,8/14/2020 0:00,LinkedIn,350.2,Series F,8/19/2020 15:48,United States,Unknown,,,,,
HopSkipDrive,Los Angeles,Transportation,,,08-12-2020 00:00,https://dot.la/hopskipdrive-the-ridesharing-app-for-kids-announces-layoffs-2646963481.html,45,Unknown,8/13/2020 4:50,United States,Unknown,,,,,
Mozilla,SF Bay Area,Consumer,250,0.25,08-11-2020 00:00,https://layoffs.fyi/2020/08/12/mozilla-lays-off-250-employees-launches-talent-directory/,2.3,Unknown,08-11-2020 15:32,United States,Unknown,,,,,
Glossier,New York City,Retail,150,0.38,08-07-2020 00:00,https://www.glossier.com/blog/retail-update-covid19,186.4,Series D,8/19/2020 17:43,United States,Unknown,,,,,
Vesta,Atlanta,Sales,56,,08-05-2020 00:00,https://www.americaninno.com/atlanta/roundups/the-atlanta-tech-layoffs-that-happened-this-summer/,20,Unknown,08-06-2020 21:47,United States,Unknown,,,,,
Buy.com / Rakuten,SF Bay Area,Retail,87,1,7/30/2020 0:00,https://techcrunch.com/2020/07/30/rakuten-is-shuttering-the-online-shop-formerly-known-as-buy-com/,42.4,Acquired,7/31/2020 16:36,United States,Unknown,,,,,
tZero,New York City,Finance,,,7/30/2020 0:00,https://www.businesswire.com/news/home/20200729005299/en/tZERO-CEO-Saum-Noursalehi-Update-Company-Progress,472,Acquired,7/30/2020 19:25,United States,Unknown,,,,,
Pared,SF Bay Area,Food,,,7/29/2020 0:00,https://layoffs.fyi/list/pared/,13,Unknown,7/31/2020 14:13,United States,Unknown,,,,,
Procore,Los Angeles,Construction,180,0.09,7/28/2020 0:00,https://www.bloomberg.com/news/articles/2020-07-28/software-startup-procore-said-to-cut-180-jobs-ahead-of-ipo,649,Unknown,7/28/2020 23:43,United States,Unknown,,,,,
Checkr,SF Bay Area,HR,64,0.12,7/23/2020 0:00,https://layoffs.fyi/2020/07/28/checkr-lays-off-64-employees/,309,Series D,7/24/2020 15:51,United States,Unknown,,,,,
LinkedIn,SF Bay Area,Recruiting,960,0.06,7/21/2020 0:00,https://layoffs.fyi/2020/08/04/linkedin-launches-official-talent-directory-after-laying-off-960-employees/,154,Acquired,7/21/2020 14:44,United States,Unknown,,,,,
Lighter Capital,Seattle,Finance,22,0.49,7/20/2020 0:00,https://www.geekwire.com/2020/seattle-based-alternative-vc-firm-lighter-capital-lays-off-employees/,15,Series B,7/20/2020 15:15,United States,Unknown,,,,,
Optimizely,SF Bay Area,Marketing,60,0.15,7/15/2020 0:00,https://techcrunch.com/2020/07/15/benchmark-backed-optimizely-confirms-it-has-laid-off-15-percent-of-staff/,251.2,Series D,7/16/2020 15:38,United States,Unknown,,,,,
Vox Media,Washington D.C.,Media,,,7/14/2020 0:00,https://www.cnbc.com/2020/07/14/vox-media-preparing-round-of-layoffs-due-to-coronavirus-business-impact.html,307.6,Series F,7/15/2020 3:35,United States,Unknown,,,,,
Yelp,SF Bay Area,Consumer,63,,7/13/2020 0:00,https://www.cnbc.com/2020/07/13/yelp-will-bring-back-most-of-its-1100-furloughed-employees-next-month.html,56,Post-IPO,7/13/2020 21:02,United States,Unknown,,,,,
Funding Circle,SF Bay Area,Finance,85,,07-08-2020 00:00,https://www.altfi.com/article/6790_funding-circle-joins-bounce-back-loan-scheme-as-it-cuts-us-headcount-by-85,746,Post-IPO,07-09-2020 17:27,United States,Unknown,,,,,
OnDeck,New York City,Finance,,,07-08-2020 00:00,https://debanked.com/2020/07/layoffs-at-ondeck/,1200,Post-IPO,7/13/2020 16:47,United States,Unknown,,,,,
The Wing,New York City,Real Estate,56,,07-01-2020 00:00,https://commercialobserver.com/2020/07/the-wing-lays-off-another-56-employees/,117,Series C,07-09-2020 17:33,United States,Unknown,,,,,
Sharethrough,SF Bay Area,Marketing,18,,07-01-2020 00:00,https://blog.sharethrough.com/post/adapting-to-covid-19-evolving-to-a-unified-revenue-team-at-sharethrough,38,Series D,07-02-2020 03:34,United States,Unknown,,,,,
Kongregate,SF Bay Area,Media,12,,07-01-2020 00:00,https://www.forbes.com/sites/lizlanier/2020/07/01/kongregate-shift-in-focus-brings-layoffs-closes-portal-to-new-games/#148558087323,19,Series C,07-03-2020 01:22,United States,Unknown,,,,,
Havenly,Denver,Consumer,5,,07-01-2020 00:00,https://businessden.com/2020/07/01/havenly-begins-to-rehire-after-pandemic-cuts-wont-reopen-retail-locations/,57.8,Series C,07-02-2020 03:38,United States,Unknown,,,,,
G2,Chicago,Marketing,17,0.05,6/30/2020 0:00,https://www.americaninno.com/chicago/inno-news-chicago/layoffs-at-g2-as-the-tech-company-cuts-costs-during-covid/,100.8,Series C,07-01-2020 20:00,United States,Unknown,,,,,
Hired,SF Bay Area,Recruiting,,,6/30/2020 0:00,https://www.bizjournals.com/sanfrancisco/news/2020/07/08/ppp-loan-startups-laid-off-employees-bay-area-sf.html,132,Series D,07-09-2020 17:31,United States,Unknown,,,,,
Katerra,SF Bay Area,Construction,400,0.07,6/29/2020 0:00,https://www.theinformation.com/articles/softbank-backed-katerra-lays-off-more-than-400-employees,1300,Series E,6/30/2020 15:49,United States,Unknown,,,,,
Bossa Nova,SF Bay Area,Retail,61,,6/29/2020 0:00,https://www.post-gazette.com/business/tech-news/2020/06/29/Bossa-Nova-Robotics-autonomous-robots-layoffs-furloughs-terminations/stories/202006290098,101.6,Unknown,6/30/2020 15:44,United States,Unknown,,,,,
New Relic,Portland,Infrastructure,20,,6/29/2020 0:00,https://www.bizjournals.com/portland/news/2020/06/29/layoffs-at-new-relic-as-company-combines-2-enginee.html,214.5,Post-IPO,6/30/2020 16:00,United States,Unknown,,,,,
Engine eCommerce,Fayetteville,Retail,,1,6/28/2020 0:00,https://talkbusiness.net/2020/06/after-raising-millions-fayetteville-startup-headed-by-john-james-goes-dark/,4,Unknown,07-09-2020 17:36,United States,Unknown,,,,,
Byton,SF Bay Area,Transportation,,,6/27/2020 0:00,https://www.chinatechnews.com/2020/06/27/26636-byton-us-office-to-cut-staff-by-end-of-june,1200,Series C,6/29/2020 17:54,United States,Unknown,,,,,
Sprinklr,New York City,Support,,,6/25/2020 0:00,https://layoffs.fyi/2020/06/26/official-sprinklr-layoff-list-surfaces/,228,Series F,6/26/2020 2:42,United States,Unknown,,,,,
GoDaddy,Austin,Marketing,451,0.06,6/24/2020 0:00,https://domainnamewire.com/2020/06/24/godaddy-plans-layoffs-and-is-closing-austin-offices/,,Post-IPO,6/25/2020 5:21,United States,Unknown,,,,,
